EVENTDAYWELLNAME,start_time,end_time,EVENTNAME,EVENTDAYDOWNTIME,EVENTDAYLOSSGAS,EVENTDAYLOSSOIL,EVENTDAYLOSSCONDENSATEFORMATION,GAS RATE,OIL RATE,CONDENSATE RATE,SIBU/NonSIBU,ROOTCAUSEDESCRIPTION
PK-A12:S1,8/5/2007 0:01,8/5/2007 4:25,WOP_TEST,4.4,1.941458416,0,14.09945266,0.441240549,0,3.204421059,NonSIBU,Put to HP for prod test A4/A6
PK-A14:S1,8/5/2007 0:01,8/5/2007 5:58,WOP_TEST,5.95,1.914138127,0,9.851987218,0.321703887,0,1.655796171,NonSIBU,Put to HP for prod test A4/A6
PK-A1:S1,8/5/2007 0:01,8/5/2007 10:13,WOP_TEST,10.2,11.9594243,0,93.55632556,1.172492578,0,9.17218878,NonSIBU,Put to HP for prod test A4/A6
PK-A11-ST1:S1,8/5/2007 0:01,8/5/2007 3:06,WOP_TEST,3.083333333,1.814253187,0,14.84012454,0.588406439,0,4.813013365,NonSIBU,Put to HP for prod test A4/A6
PK-A12:S1,8/6/2007 0:01,8/6/2007 4:10,WOP_TEST,4.15,1.868560881,0,14.30837533,0.450255634,0,3.447801284,NonSIBU,switch to HP for well test on A3/A9
PK-A1:S1,8/6/2007 0:01,8/6/2007 7:01,WOP_TEST,7,8.479801889,0,68.12841494,1.21140027,0,9.732630706,NonSIBU,switch to HP for well test on A3/A9
PK-A14:S1,8/6/2007 0:01,8/6/2007 7:00,WOP_TEST,6.983333333,2.225159135,0,12.71169768,0.31863854,0,1.820290837,NonSIBU,switch to HP for well test on A3/A9
PK-A11-ST1:S1,8/6/2007 0:01,8/6/2007 3:00,WOP_TEST,2.983333333,1.803802077,0,15.49360169,0.604626395,0,5.193386042,NonSIBU,switch to HP for well test on A3/A9
PK-A11-ST1:S1,8/7/2007 0:01,8/7/2007 3:16,WOP_TEST,3.25,1.882420044,0,16.63903124,0.579206167,0,5.11970192,NonSIBU,switch to HP for well test on A1/A8
PK-A1:S1,8/7/2007 0:01,8/7/2007 2:25,WOP_TEST,2.4,3.347739485,0,13.21037377,1.394891452,0,5.504322404,NonSIBU,switch to HP for well test on A1/A8
PK-A12:S1,8/7/2007 0:01,8/7/2007 4:37,WOP_TEST,4.6,1.998985587,0,15.55722417,0.434562084,0,3.382005254,NonSIBU,switch to HP for well test on A1/A8
PK-A14:S1,8/7/2007 0:01,8/7/2007 6:15,WOP_TEST,6.233333333,1.971807409,0,10.84409571,0.316332739,0,1.739694499,NonSIBU,switch to HP for well test on A1/A8
PK-A1:S1,8/8/2007 0:01,8/8/2007 3:48,WOP_TEST,3.783333333,4.876228414,0,23.65381769,1.288870947,0,6.252110403,NonSIBU,switch to HP for well test on A12/A14
PK-A11-ST1:S1,8/8/2007 0:01,8/8/2007 3:14,WOP_TEST,3.216666667,1.848660171,0,16.8541287,0.574713006,0,5.239625502,NonSIBU,switch to HP for well test on A12/A14
PK-A14:S1,8/9/2007 0:01,8/9/2007 5:15,WOP_TEST,5.233333333,2.037785882,0,7.738055859,0.389385837,0,1.4786094,NonSIBU,switch to HP for well test on A11
PK-A12:S1,8/9/2007 0:01,8/9/2007 4:18,WOP_TEST,4.283333333,1.926327727,0,17.05080751,0.449726318,0,3.980733271,NonSIBU,switch to HP for well test on A11
PK-A1:S1,8/9/2007 0:01,8/9/2007 3:25,WOP_TEST,3.4,4.571609915,0,21.96440485,1.344591151,0,6.460119074,NonSIBU,switch to HP for well test on A11
PK-A12:S1,8/14/2007 0:01,8/14/2007 3:20,SFENP_EQME,3.316666667,1.405322624,0,13.25313954,0.423715364,0,3.995921469,NonSIBU,Choked d/t MPC S/D (discharge comp. malfunction)
PK-A11-ST1:S1,8/14/2007 0:01,8/14/2007 2:26,SFENP_EQME,2.416666667,1.365769087,0,6.454370553,0.565145829,0,2.670774022,NonSIBU,Choked d/t MPC S/D (discharge comp. malfunction)
PK-A14:S1,8/14/2007 0:01,8/14/2007 3:49,SFENP_EQME,3.8,1.408875165,0,5.615889183,0.370756622,0,1.477865574,NonSIBU,Choked d/t MPC S/D (discharge comp. malfunction)
PK-A14:S1,8/15/2007 0:01,8/15/2007 4:06,SFENP_EQME,4.083333333,1.697404868,0,5.765355014,0.415690988,0,1.411923677,NonSIBU,Choked d/t MPC S/D (discharge comp. malfunction)
PK-A12:S1,8/15/2007 0:01,8/15/2007 3:37,SFENP_EQME,3.6,1.738679243,0,13.80303535,0.482966456,0,3.834176486,NonSIBU,Choked d/t MPC S/D (discharge comp. malfunction)
PK-A10:S1,8/21/2007 0:01,8/21/2007 2:26,OTHNP_BNT,2.416666667,2.605301727,0,22.32716543,1.078055887,0,9.238827073,NonSIBU,Bontang Train C/D shutdown
PK-A12:S1,8/21/2007 0:01,8/21/2007 4:06,OTHNP_BNT,4.083333333,1.587608404,0,16.07308929,0.388802058,0,3.936266765,NonSIBU,Bontang Train C/D shutdown
PK-A14:S1,8/21/2007 0:01,8/21/2007 5:41,OTHNP_BNT,5.666666667,1.923490709,0,8.356469831,0.339439537,0,1.474671147,NonSIBU,Bontang Train C/D shutdown
PK-A1:S1,8/21/2007 0:01,8/21/2007 3:57,OTHNP_BNT,3.933333333,4.530564216,0,29.22622907,1.15183836,0,7.430397222,NonSIBU,Bontang Train C/D shutdown
PK-A1:S1,8/21/2007 17:50,8/21/2007 21:47,OTHNP_BNT,3.95,4.549761522,0,29.35006902,1.15183836,0,7.43039722,NonSIBU,S/I the well due to Bontang Train C & D shutdown
PK-A10:S1,8/21/2007 17:50,8/21/2007 21:49,OTHNP_BNT,3.983333333,4.294255951,0,36.80132784,1.078055887,0,9.238827074,NonSIBU,S/I the well due to Bontang Train C & D shutdown
PK-A14:S1,8/22/2007 0:01,8/22/2007 8:37,SFENP_EQIN,8.6,3.020244055,0,14.30223559,0.351191169,0,1.66305065,NonSIBU,solenoid problem
PK-A10:S1,8/29/2007 0:01,8/29/2007 1:57,SFOP_OTHER,1.933333333,2.700026149,0,14.74771977,1.39656525,0,7.628130917,NonSIBU,Pigging activity
PK-A12:S1,9/15/2007 8:38,9/15/2007 8:50,SFENP_EQIN,0.2,0.239868185,0,0.796633607,1.199340925,0,3.983168035,NonSIBU,S/D by HP-1 three way valve failure
PK-A10:S1,9/15/2007 8:38,9/15/2007 8:50,SFENP_EQIN,0.2,0.801960431,0,2.110533725,4.009802155,0,10.55266863,NonSIBU,S/D by HP-1 three way valve failure
PK-A11-ST1:S1,9/15/2007 8:38,9/15/2007 8:50,SFENP_EQIN,0.2,0.328113967,0,0.608574605,1.640569835,0,3.042873025,NonSIBU,S/D by HP-1 three way valve failure
PK-A1:S1,9/15/2007 8:38,9/15/2007 11:20,SFENP_EQIN,2.7,3.516834007,0,24.58453712,1.302531114,0,9.105384119,NonSIBU,S/D by HP-1 three way valve failure
PK-A14:S1,9/15/2007 8:38,9/15/2007 8:50,SFENP_EQIN,0.2,0.207655123,0,0.281147203,1.038275615,0,1.405736015,NonSIBU,S/D by HP-1 three way valve failure
PK-A14:S1,9/17/2007 0:01,9/17/2007 6:26,SFOP_EQME,6.416666667,1.84778382,0,9.639812503,0.28796631,0,1.502308442,NonSIBU,switched to HP for MP compressor 4000 hrs maintenance
PK-A1:S1,9/17/2007 0:01,9/17/2007 4:40,SFOP_EQME,4.65,5.244958387,0,38.88412252,1.12794804,0,8.362176886,NonSIBU,switched to HP for MP compressor 4000 hrs maintenance
PK-A12:S1,9/17/2007 0:01,9/17/2007 4:54,SFOP_EQME,4.883333333,1.635071511,0,20.78831269,0.334826931,0,4.25699236,NonSIBU,switched to HP for MP compressor 4000 hrs maintenance
PK-A1:S1,9/23/2007 0:01,9/23/2007 2:47,SFENP_EQME,2.766666667,3.900307361,0,20.13963467,1.409749648,0,7.279386024,NonSIBU,Switched to HP due to compressor S/D
PK-A12:S1,9/23/2007 0:01,9/23/2007 2:58,SFENP_EQME,2.95,1.184841522,0,10.64913825,0.401641194,0,3.609877373,NonSIBU,Switched to HP due to compressor S/D
PK-A14:S1,9/23/2007 0:01,9/23/2007 3:53,SFENP_EQME,3.866666667,1.260566021,0,4.904855295,0.326008454,0,1.268497059,NonSIBU,Switched to HP due to compressor S/D
PK-A11-ST1:S1,9/23/2007 7:45,9/23/2007 13:30,WOP_DHSV,5.75,2.804543302,0,16.22935499,0.487746661,0,2.82249652,NonSIBU,S/I for DHSV leak test
PK-A11-ST1:S1,9/23/2007 13:31,9/23/2007 14:12,SFENP_EQME,0.683333333,0.333293552,0,1.928705955,0.487746662,0,2.822496521,NonSIBU,S/I for DHSV leak test & choked due to compressor S/D
PK-A11-ST1:S1,10/1/2007 0:01,10/1/2007 1:56,WOP_TEST,1.916666667,1.141369458,0,5.543877127,0.595497108,0,2.892457631,NonSIBU,Switch to HP for production test program
PK-A12:S1,10/1/2007 0:01,10/1/2007 2:12,WOP_TEST,2.183333333,0.914053383,0,8.364916077,0.418650404,0,3.831259272,NonSIBU,Switch to HP for production test program
PK-A1:S1,10/1/2007 0:01,10/1/2007 3:37,WOP_TEST,3.6,4.398137961,0,27.16321962,1.221704989,0,7.545338783,NonSIBU,Switch to HP for production test program
PK-A14:S1,10/1/2007 0:01,10/1/2007 3:25,WOP_TEST,3.4,1.009757145,0,4.297402785,0.296987396,0,1.263941996,NonSIBU,Switch to HP for production test program
PK-A14:S1,10/2/2007 0:01,10/2/2007 2:09,WENP_SICH,2.133333333,0.689641814,0,2.545560832,0.3232696,0,1.19323164,NonSIBU,Autochoke problem
PK-A1:S1,10/4/2007 0:01,10/4/2007 2:34,WOP_TEST,2.55,3.587794058,0,20.52364864,1.406978062,0,8.048489663,NonSIBU,Temporary switched to HP
PK-A11-ST1:S1,10/4/2007 0:01,10/4/2007 1:37,WOP_TEST,1.6,1.136973412,0,4.936526617,0.710608383,0,3.085329136,NonSIBU,Temporary switched to HP
PK-A14:S1,10/4/2007 0:01,10/4/2007 2:28,WOP_TEST,2.45,0.826064059,0,3.246214707,0.337169004,0,1.324985595,NonSIBU,Temporary switched to HP
PK-A12:S1,10/4/2007 0:01,10/4/2007 1:45,WOP_TEST,1.733333333,0.85917541,0,7.000006706,0.495678121,0,4.038465408,NonSIBU,Temporary switched to HP
PK-A11-ST1:S1,10/5/2007 0:01,10/5/2007 1:34,WOP_TEST,1.55,1.062083704,0,4.172579743,0.685215293,0,2.691986931,NonSIBU,effect of temporary switch for test campaign
PK-A12:S1,10/5/2007 0:01,10/5/2007 1:46,WOP_TEST,1.75,0.825917459,0,6.217417139,0.471952834,0,3.552809794,NonSIBU,effect of temporary switch for test campaign
PK-A14:S1,10/5/2007 0:01,10/5/2007 2:18,WOP_TEST,2.283333333,0.752897909,0,2.616851207,0.329736311,0,1.146066222,NonSIBU,effect of temporary switch for test campaign
PK-A1:S1,10/5/2007 0:01,10/5/2007 2:37,WOP_TEST,2.6,3.526780113,0,18.46481434,1.35645389,0,7.101851669,NonSIBU,effect of temporary switch for test campaign
PK-A11-ST1:S1,10/6/2007 0:01,10/6/2007 1:41,WOP_TEST,1.666666667,1.064238441,0,5.081720856,0.638543064,0,3.049032513,NonSIBU,effect of temporary switch for test campaign
PK-A14:S1,10/6/2007 0:01,10/6/2007 2:37,WOP_TEST,2.6,0.800016576,0,3.361082448,0.307698683,0,1.292724018,NonSIBU,effect of temporary switch for test campaign
PK-A12:S1,10/6/2007 0:01,10/6/2007 1:57,WOP_TEST,1.933333333,0.847942499,0,7.785779206,0.438590948,0,4.027127176,NonSIBU,effect of temporary switch for test campaign
PK-A1:S1,10/6/2007 0:01,10/6/2007 2:27,WOP_TEST,2.433333333,3.236380505,0,19.02918907,1.330019386,0,7.820214687,NonSIBU,effect of temporary switch for test campaign
PK-A1:S1,10/7/2007 0:01,10/7/2007 2:36,WOP_TEST,2.583333333,3.35134545,0,20.3522396,1.297295013,0,7.878286298,NonSIBU,Temporarely switched to HP during well test on A14
PK-A11-ST1:S1,10/7/2007 0:01,10/7/2007 1:41,WOP_TEST,1.666666667,1.044574888,0,5.073136111,0.626744933,0,3.043881666,NonSIBU,Temporarely switched to HP during well test on A14
PK-A12:S1,10/7/2007 12:00,10/7/2007 15:45,WOP_TEST,3.75,1.221262735,0,18.99500135,0.325670063,0,5.065333693,NonSIBU,Shut in due to single test PK-A14
PK-A1:S1,10/8/2007 0:01,10/8/2007 2:32,WOP_TEST,2.516666667,3.383361421,0,19.34861968,1.344382021,0,7.688193249,NonSIBU,Temporarely switched to HP during well test on A11
PK-A14:S1,10/8/2007 0:01,10/8/2007 2:30,WOP_TEST,2.483333333,0.892168974,0,9.898112375,0.359262674,0,3.985817064,NonSIBU,Temporarely switched to HP during well test on A11
PK-A12:S1,10/8/2007 0:01,10/8/2007 1:30,WOP_TEST,1.483333333,0.609266948,0,6.27038944,0.410741763,0,4.227228837,NonSIBU,Temporarely switched to HP during well test on A11
PK-A12:S1,10/9/2007 0:01,10/9/2007 1:21,WOP_TEST,1.333333333,0.564728782,0,5.45854088,0.423546587,0,4.093905661,NonSIBU,Temporarely switched to HP during well test on A1/8
PK-A14:S1,10/9/2007 0:01,10/9/2007 2:27,WOP_TEST,2.433333333,0.876076797,0,9.690460365,0.36003156,0,3.982380972,NonSIBU,Temporarely switched to HP during well test on A1/8
PK-A1:S1,10/9/2007 0:01,10/9/2007 1:11,WOP_TEST,1.166666667,1.958689895,0,7.448584337,1.678877052,0,6.384500858,NonSIBU,Temporarely switched to HP during well test on A1/8
PK-A11-ST1:S1,10/9/2007 0:01,10/9/2007 1:26,WOP_TEST,1.416666667,1.048088197,0,8.112110887,0.739826962,0,5.726195919,NonSIBU,Temporarely switched to HP during well test on A1/8
PK-A1:S1,10/10/2007 0:01,10/10/2007 4:59,SFOP_SPIPE,4.966666667,5.972367579,0,39.14984278,1.202490116,0,7.88251868,NonSIBU,Fluenta survey on A2/A5 in MP mode
PK-A1:S1,10/11/2007 0:01,10/11/2007 8:36,SFOP_SPIPE,8.583333333,9.830377532,0,65.29200718,1.145286703,0,7.606835788,NonSIBU,sand monitoring of A2/A5 in MP mode
PK-A1:S1,10/12/2007 0:01,10/12/2007 3:57,SFOP_SPIPE,3.933333333,4.942503067,0,25.93567312,1.256568576,0,6.593815201,NonSIBU,sand monitoring of A2/A5 in MP mode
PK-A1:S1,10/14/2007 0:01,10/14/2007 4:34,SFOP_SPIPE,4.55,5.393610512,0,34.11594323,1.185408904,0,7.498009501,NonSIBU,switched to HP during fluenta survey of A6/A7 on MP mode
PK-A1:S1,10/15/2007 0:01,10/15/2007 5:57,SFOP_SPIPE,5.933333333,6.842621292,0,45.09079732,1.15325078,0,7.599572582,NonSIBU,switched to HP during fluenta survey of A6/A7 on MP mode
PK-A1:S1,10/17/2007 0:01,10/17/2007 5:21,WOP_OTHER,5.333333333,6.091862356,0,40.6495245,1.142224192,0,7.621785844,NonSIBU,Switched to HP mode
PK-A1:S1,10/18/2007 0:01,10/18/2007 8:44,WOP_OTHER,8.716666667,9.507662557,0,68.35216535,1.090745226,0,7.841548606,NonSIBU,Switched to HP mode
PK-A1:S1,10/19/2007 0:01,10/19/2007 8:18,WOP_OTHER,8.283333333,9.300054885,0,63.27514339,1.122743045,0,7.638850309,NonSIBU,Switched to HP mode
PK-A1:S1,10/20/2007 0:01,10/20/2007 8:18,SFOP_SPIPE,8.283333333,9.383409846,0,65.18390926,1.132806018,0,7.86928482,NonSIBU,Switched to HP mode during sand survey on A3 & A10
PK-A1:S1,10/21/2007 0:01,10/21/2007 8:29,SFOP_SPIPE,8.466666667,9.679374078,0,61.95966185,1.143233159,0,7.318070297,NonSIBU,Switched to HP mode for fluenta survey on A10
PK-A1:S1,10/22/2007 0:01,10/22/2007 8:27,SFOP_SPIPE,8.433333333,9.666138909,0,67.85626237,1.146182479,0,8.046197119,NonSIBU,Switched to HP mode
PK-A1:S1,10/23/2007 0:01,10/23/2007 3:38,SFOP_OTHER,3.616666667,4.521950006,0,33.68156946,1.250308757,0,9.312876348,NonSIBU,choked due to flowline limitation
PK-A10:S1,10/23/2007 8:15,10/23/2007 12:16,WOP_DHSV,4.016666667,4.970225256,0,46.64242962,1.237400479,0,11.61222314,NonSIBU,S/I for DHSV leak test & F/L orifice replacement
PK-A12:S1,10/29/2007 8:40,10/29/2007 15:00,WOP_DHSV,6.333333333,1.791220415,0,36.36257383,0.282824276,0,5.741459026,NonSIBU,DHSV leak test
PK-A14:S1,10/29/2007 8:40,10/29/2007 15:15,WOP_DHSV,6.583333333,1.951131995,0,33.60672315,0.29637448,0,5.104818707,NonSIBU,DHSV leak test
PK-A10:S1,10/31/2007 0:01,10/31/2007 4:05,SFOP_OTHER,4.066666667,5.960034298,0,52.97430027,1.465582204,0,13.02646728,NonSIBU,choked due to switched to HP
PK-A11-ST1:S1,11/7/2007 0:01,11/7/2007 4:11,SFOP_EQME,4.166666667,2.213846284,0,20.10423482,0.531323108,0,4.825016356,NonSIBU,Switched to HP during MPC-2 4k hrs PM
PK-A14:S1,11/7/2007 0:01,11/7/2007 7:11,SFOP_EQME,7.166666667,2.087562372,0,20.92772436,0.291287773,0,2.920147585,NonSIBU,Switched to HP during MPC-2 4k hrs PM
PK-A1:S1,11/7/2007 0:01,11/7/2007 7:20,SFOP_EQME,7.316666667,8.201793852,0,42.1847202,1.120974103,0,5.765565403,NonSIBU,Switched to HP during MPC-2 4k hrs PM
PK-A12:S1,11/7/2007 0:01,11/7/2007 4:25,SFOP_EQME,4.4,1.254977892,0,14.81506985,0.285222248,0,3.36706133,NonSIBU,Switched to HP during MPC-2 4k hrs PM
PK-A10:S1,11/25/2007 15:30,11/25/2007 17:23,OTHNP_BNT,1.883333333,3.136470642,0,18.07047461,1.665382642,0,9.594942272,NonSIBU,Bontang LNG train-E shutdown
PK-A1:S1,11/25/2007 16:15,11/25/2007 17:23,OTHNP_BNT,1.133333333,1.382931496,0,9.466964249,1.220233673,0,8.353203752,NonSIBU,Bontang LNG train-E shutdown
PK-A1:S1,11/25/2007 17:24,11/25/2007 20:08,OTHNP_BNT,2.733333333,3.335305372,0,22.83209025,1.220233673,0,8.353203751,NonSIBU,S/I due to Bontang trip
PK-A10:S1,11/25/2007 17:24,11/25/2007 21:27,OTHNP_BNT,4.05,6.744799699,0,38.8595162,1.665382642,0,9.594942272,NonSIBU,S/I due to Bontang trip
PK-A10:S1,11/26/2007 2:30,11/26/2007 11:45,OTHNP_BNT,9.25,14.68487418,0,76.99422073,1.587553965,0,8.323699538,NonSIBU,Bontang train E trip
PK-A1:S1,11/26/2007 2:30,11/26/2007 11:45,OTHNP_BNT,9.25,10.1004739,0,63.61432802,1.091943124,0,6.877224651,NonSIBU,Bontang train E trip
PK-A14:S1,12/3/2007 11:30,12/3/2007 15:05,WOP_TEST,3.583333333,1.031393986,0,8.458747488,0.28783088,0,2.360580695,NonSIBU,Single Prod test PK-A12
PK-A14:S1,12/3/2007 15:06,12/3/2007 16:39,WOP_TEST,1.55,0.446137864,0,3.658900076,0.28783088,0,2.360580694,NonSIBU,individual test on A12
PK-A10:S1,12/7/2007 0:01,12/7/2007 8:33,OTHNP_BNT,8.533333333,12.68712101,0,67.32639412,1.486771993,0,7.889811811,NonSIBU,choked during BTG train-G S/D
PK-A12:S1,12/7/2007 0:01,12/7/2007 7:57,OTHNP_BNT,7.933333333,2.036612156,0,23.48956218,0.256715818,0,2.960869182,NonSIBU,choked during BTG train-G S/D
PK-A14:S1,12/7/2007 0:01,12/7/2007 9:25,OTHNP_BNT,9.4,2.470699523,0,24.78062697,0.262840375,0,2.636236912,NonSIBU,choked during BTG train-G S/D
PK-A12:S1,12/8/2007 0:01,12/8/2007 23:15,OTHNP_BNT,23.23333333,6.054289996,0,71.50343869,0.26058637,0,3.0776229,NonSIBU,BTG Train-G Shut Down
PK-A14:S1,12/8/2007 0:01,12/8/2007 22:56,OTHNP_BNT,22.91666667,6.089192919,0,62.1978578,0.265710236,0,2.71408834,NonSIBU,BTG Train-G Shut Down
PK-A10:S1,12/8/2007 0:01,12/8/2007 23:15,OTHNP_BNT,23.23333333,35.00470802,0,189.7358728,1.506658882,0,8.166536851,NonSIBU,BTG Train-G Shut Down
PK-A10:S1,12/9/2007 0:01,12/9/2007 4:19,OTHNP_BNT,4.3,6.860323832,0,32.07468484,1.595424147,0,7.459229033,NonSIBU,Choked due to Bontang train-G S/D
PK-A10:S1,12/16/2007 0:01,12/16/2007 1:18,SFOP_OTHER,1.283333333,2.751706949,0,6.466612032,2.144187234,0,5.038918468,NonSIBU,Pigging operation
PK-A12:S1,12/22/2007 11:50,12/22/2007 15:40,WOP_TEST,3.833333333,1.086566521,0,8.873858588,0.283452136,0,2.314919632,NonSIBU,Single Prod test PK-A14
PK-A10:S1,12/24/2007 19:34,12/24/2007 19:45,SFENP_EQIN,0.183333333,1.277934301,0,-2.15255304,6.970550745,0,-11.74119842,NonSIBU,A/choke close due to MP2 pump failure
PK-A1:S1,12/24/2007 19:34,12/24/2007 19:45,SFENP_EQIN,0.183333333,0.868023362,0,-1.48139747,4.734672892,0,-8.080349851,NonSIBU,A/choke close due to MP2 pump failure
PK-A12:S1,1/2/2008 19:15,1/3/2008 0:00,WRP_WSER,4.75,1.28078523,0,41.07545859,0.269638996,0,8.647464966,NonSIBU,Additional perforation 
PK-A12:S1,1/3/2008 0:00,1/4/2008 0:00,WRP_WSER,24,5.745694238,0,189.6774591,0.239403927,0,7.903227463,NonSIBU,Additional perforation 
PK-A12:S1,1/4/2008 0:00,1/5/2008 0:00,WRP_WSER,24,5.731408524,0,149.1484752,0.238808689,0,6.2145198,NonSIBU,Additional perforation 
PK-A10:S1,1/4/2008 0:01,1/4/2008 4:44,SFENP_EQEL,4.716666667,7.679057313,0,55.74480777,1.628068688,0,11.81868716,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A1:S1,1/4/2008 0:01,1/4/2008 3:30,SFENP_EQEL,3.483333333,4.032101368,0,32.17473399,1.157541063,0,9.23676574,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A11-ST1:S1,1/4/2008 0:01,1/4/2008 3:34,SFENP_EQEL,3.55,1.045362952,0,10.58243181,0.294468437,0,2.980966707,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A14:S1,1/4/2008 0:01,1/4/2008 4:41,SFENP_EQEL,4.666666667,0.913008046,0,20.142619,0.195644581,0,4.3162755,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A12:S1,1/5/2008 0:00,1/6/2008 0:00,WRP_WSER,24,5.717122809,0,161.9071557,0.23821345,0,6.746131488,NonSIBU,Additional perforation 
PK-A1:S1,1/5/2008 0:01,1/5/2008 2:04,SFENP_EQEL,2.05,2.621099423,0,23.15401083,1.278585084,0,11.29463943,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A10:S1,1/5/2008 0:01,1/5/2008 2:28,SFENP_EQEL,2.45,4.424989984,0,35.49713052,1.806118361,0,14.4886247,NonSIBU,swithced to HP due to ESD 2 PPA
PK-A12:S1,1/6/2008 0:00,1/7/2008 0:00,WRP_WSER,24,5.702837095,0,83.65364937,0.237618212,0,3.485568724,NonSIBU,Additional perforation 
PK-A12:S1,1/7/2008 0:00,1/7/2008 23:59,WRP_WSER,23.98333333,5.684600998,0,156.0676186,0.237022974,0,6.507336426,NonSIBU,Additional perforation 
PK-A12:S1,1/7/2008 23:59,1/8/2008 0:00,WRP_WSER,0.016666667,0.003950383,0,0.108455607,0.237022975,0,6.50733629,NonSIBU,S/I the well for additional perforation
PK-A12:S1,1/8/2008 0:00,1/8/2008 2:30,WRP_WSER,2.5,2.567794306,0,26.0538967,1.027117722,0,10.42155868,NonSIBU,S/I the well for additional perforation
PK-A14:S1,1/8/2008 2:35,1/9/2008 0:00,WRP_WSER,21.41666667,3.647924131,0,7.988144583,0.170331088,0,0.372987296,NonSIBU,S/I the well for additional perforation
PK-A14:S1,1/9/2008 0:00,1/9/2008 23:59,WRP_WSER,23.98333333,4.050254425,0,8.365473715,0.168877877,0,0.34880363,NonSIBU,S/I the well for additional perforation
PK-A14:S1,1/9/2008 23:59,1/10/2008 0:00,WRP_WSER,0.016666667,0.002814631,0,0.005813394,0.168877857,0,0.348803633,NonSIBU,S/I the well for additional perforation
PK-A14:S1,1/10/2008 0:00,1/10/2008 3:36,WRP_WSER,3.6,3.281861275,0,57.48903863,0.911628132,0,15.9691774,NonSIBU,S/I the well for additional perforation
PK-A1:S1,1/10/2008 3:45,1/11/2008 0:00,WRP_PLOG,20.25,19.93793565,0,162.243511,0.984589415,0,8.012025235,NonSIBU,S/I for PLT program
PK-A12:S1,1/10/2008 5:48,1/10/2008 12:24,WOP_TEST,6.6,5.781116183,0,57.26443739,0.875926694,0,8.676429908,NonSIBU,S/I for well testing on PK-A14
PK-A1:S1,1/11/2008 0:00,1/11/2008 3:40,WRP_PLOG,3.666666667,4.056195173,0,34.6148691,1.106235047,0,9.440418845,NonSIBU,S/I for PLT program
PK-A1:S1,1/12/2008 12:58,1/12/2008 23:24,WRP_PLOG,10.43333333,10.49670647,0,88.41431836,1.006074103,0,8.47421582,NonSIBU,S/I for PLT program
PK-A1:S1,1/12/2008 23:25,1/13/2008 0:00,WOP_DHSV,0.583333333,0.58687656,0,4.94329256,1.006074103,0,8.474215822,NonSIBU,DHSV leak test
PK-A1:S1,1/13/2008 0:00,1/13/2008 3:25,WOP_DHSV,3.416666667,3.72797663,0,34.6205388,1.091115111,0,10.13284062,NonSIBU,DHSV leak test
PK-A1:S1,1/13/2008 10:26,1/13/2008 10:35,SFENP_EQIN,0.15,0.163667267,0,1.519926093,1.091115113,0,10.13284062,NonSIBU,A/choke close by it self during trouble shoot MP-2 pump
PK-A10:S1,1/13/2008 10:26,1/13/2008 10:35,SFENP_EQIN,0.15,0.909738009,0,5.115569466,6.06492006,0,34.10379644,NonSIBU,A/choke close by it self during trouble shoot MP-2 pump
PK-A12:S1,1/14/2008 0:01,1/14/2008 0:46,SFENP_EQIN,0.75,1.111316647,0,13.90097518,1.481755529,0,18.53463357,NonSIBU,Switched to HP mode due to MPC-2 S/D
PK-A14:S1,1/14/2008 0:01,1/14/2008 1:40,SFENP_EQIN,1.65,1.800391588,0,37.7599914,1.091146417,0,22.88484327,NonSIBU,Switched to HP mode due to MPC-2 S/D
PK-A10:S1,1/14/2008 0:01,1/14/2008 3:26,SFENP_EQIN,3.416666667,5.680774481,0,25.90304453,1.662665702,0,7.581378886,NonSIBU,Switched to HP mode due to MPC-2 S/D
PK-A12:S1,1/25/2008 12:00,1/25/2008 15:20,WOP_TEST,3.333333333,2.876051386,0,39.53653303,0.862815416,0,11.86095991,NonSIBU,S/I the well during single test on PK-A14
PK-A11-ST1:S1,1/28/2008 8:55,1/28/2008 11:55,SFOP_SPIPE,3,0.834141819,0,20.34131912,0.278047273,0,6.780439707,NonSIBU,Replace Flow line  orrifice 
PK-A10:S1,2/6/2008 0:01,2/6/2008 1:03,SFOP_EQME,1.033333333,1.998675564,0,20.48088929,1.934202159,0,19.82021545,NonSIBU,chk during KT-2300 stopped
PK-A14:S1,2/10/2008 11:45,2/10/2008 15:20,WOP_TEST,3.583333333,3.08164998,0,42.97874184,0.859995343,0,11.99406749,NonSIBU,Single test on PK-A12
PK-A12:S1,2/12/2008 11:50,2/12/2008 15:20,WOP_DHSV,3.5,1.888323252,0,21.80488471,0.539520929,0,6.22996706,NonSIBU,S/I the well for single well test on PK-A14
PK-A14:S1,2/18/2008 12:15,2/18/2008 15:30,WOP_TEST,3.25,2.63209938,0,30.8560661,0.809876732,0,9.494174185,NonSIBU,Single test on PK-A12
PK-A14:S1,2/18/2008 15:31,2/18/2008 16:12,WOP_TEST,0.683333333,0.553415767,0,6.487685693,0.809876733,0,9.49417419,NonSIBU,single test on A12
